kickX,kickZ,kickAngle,goalZ,Outcome,KickPleas,KickArou,GoalPleas,GoalArou
1.081156,0.110790,28.000000,-0.146712,O,-0.606508,0.023080,0.647075,0.465181
1.041928,0.019127,-14.000000,0.254243,G,0.312362,0.589698,-0.156181,0.075925
1.057256,0.072006,4.000000,0.500313,G,1.000000,0.773105,-0.727025,-0.818654
1.050384,-0.016206,-24.000000,-0.447900,R,-0.400000,0.290813,0.053772,-0.622647
1.049736,0.143156,6.000000,-0.404032,G,0.269318,0.730787,-0.134659,-0.468627
1.066036,0.097105,18.000000,0.054902,L,-0.400000,0.340968,0.444531,0.798293
1.007394,0.041012,-24.000000,-0.351841,R,-0.400000,0.238761,0.148346,-0.278741
1.079749,0.108282,24.000000,-0.098607,O,-0.589549,0.067173,0.598524,0.641729
1.096842,0.124305,32.000000,0.146243,O,-0.758482,-0.372053,0.354275,0.470090
1.050912,0.038860,-8.000000,-0.448173,G,1.000000,0.779352,-0.669005,-0.630390
1.094574,0.115148,30.000000,-0.298586,O,-0.700003,-0.220008,0.798664,-0.086049
1.061199,0.082257,12.000000,0.454284,G,1.000000,0.511648,-0.942492,-0.651419
1.082055,0.115897,28.000000,-0.148128,O,-0.641375,-0.067574,0.648460,0.460144
1.046138,-0.014858,-22.000000,-0.353916,R,-0.400000,0.248892,0.145595,-0.288747
1.063536,0.084413,12.000000,0.245749,G,1.000000,0.477767,-0.768016,0.106243
1.048330,0.059911,0.000000,-0.048960,D,-0.300000,0.950776,1.000000,0.822682
1.055381,0.073345,6.000000,0.099945,G,0.727730,0.736297,-0.363865,0.635773
1.065184,0.084190,14.000000,0.053055,G,1.000000,0.442299,-0.610591,0.807673
1.047071,-0.029121,-30.000000,-0.100321,O,-0.629174,-0.035854,0.399746,0.635441
1.058031,0.148518,10.000000,0.003343,G,0.899169,0.553542,-0.449584,0.988630
1.049551,0.027313,-10.000000,-0.297316,G,1.000000,0.483503,-0.813900,-0.081465
1.089394,0.118464,30.000000,0.348622,O,-0.708011,-0.240828,0.151038,-0.268953
1.088054,0.110437,26.000000,-0.053160,O,-0.621858,-0.016830,0.553383,0.805881
1.051188,-0.033519,-30.000000,-0.246318,O,-0.635391,-0.052016,0.253741,0.104512
1.051032,0.065289,2.000000,0.095295,G,0.422737,0.883664,-0.211368,0.654429
1.004291,-0.003837,-36.000000,-0.095540,O,-0.750272,-0.350708,0.405214,0.655324
1.049252,-0.046580,-34.000000,-0.401335,O,-0.707614,-0.239798,0.098586,-0.459689
1.062001,0.084044,10.000000,0.201229,G,1.000000,0.574431,-0.627358,0.266223
1.050171,-0.011619,-22.000000,0.299621,R,-0.400000,0.280117,0.799821,-0.090260
1.000846,0.032518,-26.000000,-0.451851,O,-0.580018,0.091953,0.048356,-0.642341
1.096540,0.123038,32.000000,-0.301716,O,-0.742317,-0.330024,0.801354,-0.095834
1.044458,-0.020172,-24.000000,-0.248495,O,-0.576849,0.100194,0.251920,0.097892
1.044364,0.000706,-18.000000,-0.154365,R,-0.400000,0.306432,0.344901,0.436003
1.310278,0.038737,8.000000,0.348040,O,-0.741623,-0.328220,0.152157,-0.264885
1.052377,0.074223,6.000000,0.251495,G,1.000000,0.740606,-0.511176,0.084432
1.041729,0.022986,-12.000000,-0.345816,G,1.000000,0.474123,-0.872153,-0.259182
1.068742,0.087581,14.000000,-0.053516,G,0.982739,0.455352,-0.491369,0.806259
1.048563,0.035930,-8.000000,0.001702,G,0.466428,0.764699,-0.233214,0.992410
1.049801,-0.036760,-32.000000,-0.250724,O,-0.634725,-0.050284,0.249026,0.087366
1.048943,-0.004341,-20.000000,-0.196979,R,-0.400000,0.378494,0.302540,0.281963
1.074453,0.098604,18.000000,0.098487,L,-0.400000,0.352546,0.401274,0.640995
1.049341,0.148547,8.000000,0.450020,G,1.000000,0.681706,-0.768456,-0.636952
1.047222,-0.048533,-34.000000,0.100931,O,-0.711779,-0.250625,0.599698,0.637462
1.050545,-0.007856,-22.000000,-0.252050,R,-0.400000,0.257938,0.247835,0.083036
0.998801,0.023167,-28.000000,0.405051,O,-0.617373,-0.005171,0.904513,-0.470955
1.051904,0.061718,2.000000,-0.199487,D,-0.300000,0.861426,1.000000,0.274132
1.092863,0.120638,30.000000,0.395742,O,-0.722761,-0.279179,0.104811,-0.437053
1.052468,0.076688,8.000000,-0.499452,G,0.336353,0.668704,-0.168176,-0.816264
1.068582,0.092047,16.000000,-0.502607,D,-0.300000,0.368266,1.000000,-0.829141
1.053909,0.065193,4.000000,-0.054607,G,0.297625,0.796037,-0.148813,0.799455
1.049293,0.071459,2.000000,-0.049896,D,-0.300000,0.839939,1.000000,0.818598
1.103445,0.124952,34.000000,0.301818,O,-0.783556,-0.437245,0.197082,-0.101519
1.069920,0.090284,16.000000,0.349134,G,1.000000,0.375712,-0.973249,-0.268949
1.045757,-0.024601,-28.000000,0.304036,O,-0.587002,0.073794,0.804423,-0.106992
1.049872,-0.007658,-22.000000,0.147207,R,-0.400000,0.216677,0.647519,0.463567
1.046480,-0.023395,-28.000000,-0.499519,O,-0.615864,-0.001246,-0.000164,-0.818779
1.050047,0.001199,-20.000000,0.150815,R,-0.400000,0.382767,0.651100,0.450545
1.080787,0.114337,26.000000,-0.396371,O,-0.652098,-0.095455,0.895876,-0.439549
1.063793,0.080779,10.000000,-0.200923,G,0.406282,0.596136,-0.203141,0.270098
1.049484,-0.038121,-30.000000,0.146888,O,-0.682691,-0.174997,0.647098,0.465098
1.046674,0.013083,-14.000000,-0.401199,G,1.000000,0.456508,-0.944770,-0.459195
1.054300,0.076935,10.000000,-0.450496,D,-0.300000,0.647438,1.000000,-0.638690
1.045971,0.013663,-16.000000,0.204329,G,0.656558,0.467544,-0.328279,0.257540
1.098733,0.125268,34.000000,-0.050928,O,-0.783416,-0.436881,0.550943,0.814753
1.046741,-0.004491,-22.000000,0.297075,R,-0.400000,0.281310,0.797005,-0.080019
1.053667,0.145991,8.000000,-0.152850,G,0.367208,0.663586,-0.183604,0.444327
1.069226,0.099537,20.000000,-0.354344,L,-0.400000,0.330809,0.854484,-0.289034
1.025723,0.111359,-4.000000,0.348576,G,0.523728,0.913762,-0.261864,-0.265824
1.054028,0.065761,4.000000,-0.448335,G,0.445583,0.773850,-0.222791,-0.632515
1.046026,-0.003415,-20.000000,-0.054887,R,-0.400000,0.259691,0.445159,0.800578
1.043186,0.134337,2.000000,-0.153128,D,-0.300000,0.852769,1.000000,0.443215
1.051684,-0.025373,-26.000000,0.500400,O,-0.618598,-0.008355,0.995103,-0.800374
1.048983,0.061779,0.000000,-0.300081,G,0.453570,0.925913,-0.226785,-0.094080
1.048265,0.043264,-6.000000,-0.201275,G,0.680140,0.861152,-0.340070,0.268285
1.042112,-0.004401,-20.000000,-0.248887,R,-0.400000,0.381331,0.252128,0.098646
1.052399,-0.047445,-34.000000,-0.002341,O,-0.718896,-0.269130,0.498028,0.992830
1.054465,-0.046061,-36.000000,0.102492,O,-0.716524,-0.262961,0.602418,0.627571
1.016831,0.075726,-14.000000,-0.398080,G,1.000000,0.553628,-0.844609,-0.448133
1.044464,0.028592,-10.000000,0.002727,G,0.481891,0.756541,-0.240945,0.990859
1.088511,0.111629,28.000000,0.151005,O,-0.661312,-0.119412,0.348929,0.450651
1.054338,0.066874,4.000000,-0.246050,D,-0.300000,0.816592,1.000000,0.103994
1.059207,0.070463,6.000000,-0.346958,G,0.240513,0.773899,-0.120257,-0.259483
1.041140,0.008496,-18.000000,0.304816,G,0.504043,0.443181,-0.252021,-0.108354
1.045794,-0.016621,-24.000000,-0.501153,O,-0.587458,0.072610,-0.000854,-0.821289
1.049201,-0.008743,-22.000000,0.446089,R,-0.400000,0.347199,0.946671,-0.624257
1.000590,0.004790,-32.000000,-0.103218,O,-0.685543,-0.182412,0.396445,0.623435
1.042122,0.008358,-16.000000,0.099291,G,0.791228,0.505159,-0.395614,0.639174
1.116264,0.185644,32.000000,0.298827,O,-0.724598,-0.283954,0.201007,-0.087248
1.050222,-0.018324,-24.000000,0.154194,O,-0.549285,0.171860,0.654342,0.438756
1.066733,0.093174,14.000000,0.445027,G,1.000000,0.380014,-1.000000,-0.618990
1.041889,-0.019115,-24.000000,0.452181,R,-0.400000,0.234820,0.952277,-0.644645
1.090727,0.120373,30.000000,-0.147814,O,-0.699108,-0.217680,0.645802,0.469810
1.078866,0.111050,24.000000,0.353495,O,-0.623213,-0.020355,0.146823,-0.284279
1.089738,0.120125,32.000000,-0.501910,O,-0.724568,-0.283876,1.002339,-0.826686
1.073316,0.098771,18.000000,-0.048920,L,-0.400000,0.336483,0.549581,0.819707
1.047913,0.144357,8.000000,0.102584,G,0.870088,0.667377,-0.435044,0.627560
1.060678,0.079413,8.000000,0.447632,G,1.000000,0.626470,-0.821630,-0.629456
1.049855,0.007300,-16.000000,-0.245820,G,1.000000,0.498580,-0.747452,0.105336
1.042941,0.012720,-16.000000,0.346110,G,0.351303,0.478382,-0.175651,-0.258060
1.087835,0.112211,30.000000,-0.046126,O,-0.698386,-0.215803,0.545447,0.834737
1.085910,0.117477,28.000000,0.398510,O,-0.674265,-0.153090,0.101616,-0.448671
1.055983,-0.055059,-36.000000,0.452752,O,-0.728247,-0.293443,0.952150,-0.644182
1.043740,-0.013106,-22.000000,0.347033,R,-0.400000,0.264273,0.847087,-0.262136
1.108614,0.177460,24.000000,0.095401,O,-0.583092,0.083961,0.404548,0.652902
1.088486,0.105521,26.000000,-0.099698,O,-0.639268,-0.062097,0.599530,0.638071
1.065135,0.087015,14.000000,-0.453595,D,-0.300000,0.459860,1.000000,-0.649549
1.066477,0.097508,18.000000,0.252485,L,-0.400000,0.329279,0.247650,0.082363
1.088450,0.174970,22.000000,0.399544,O,-0.571507,0.114082,0.100599,-0.452368
1.076997,0.109294,24.000000,-0.004790,O,-0.624042,-0.022510,0.504582,0.983338
1.050373,0.035854,-8.000000,-0.503880,G,1.000000,0.815574,-0.689041,-0.834965
1.040787,-0.020683,-26.000000,0.495635,O,-0.611577,0.009900,0.993493,-0.794518
1.075003,0.168585,18.000000,-0.499381,L,-0.400000,0.285940,0.999102,-0.814916
